wilayah,date_wib,ispu_total,ispu_kategori,ispu_pm10,ispu_so2,ispu_co,ispu_o3,ispu_no2,tt_air_avg,rh_avg,rr,ws_avg,provisional
Pondok Labu,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Pondok Pinang,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Pondok Pucung,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Pondok Ranggon,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Poris Gaga,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Poris Gaga Baru,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Poris Jaya,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Poris Plawad,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Poris Plawad Indah,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Poris Plawad Utara,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Pulau Harapan,2026-08-28,75.22946067478345,Sedang,52.89871501922608,54.91625424474478,7.466910886764526,75.22946067478345,14.523680433630943,27.73122978210449,68.81847381591797,0.5693198442459106,2.671467065811157,True
Pulau Kelapa,2026-08-28,75.22946067478345,Sedang,52.89871501922608,54.91625424474478,7.466910886764526,75.22946067478345,14.523680433630943,27.73122978210449,68.81847381591797,0.5693198442459106,2.671467065811157,True
Pulau Panggang,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Pulau Pari,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Pulau Tidung,2026-08-28,75.22946067478345,Sedang,52.89871501922608,54.91625424474478,7.466910886764526,75.22946067478345,14.523680433630943,27.73122978210449,68.81847381591797,0.5693198442459106,2.671467065811157,True
Pulau Untung Jawa,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Pulo,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Pulo Gadung,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Pulo Gebang,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Ragunan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Rambutan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Rawa Badak Selatan,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rawa Badak Utara,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rawa Barat,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Rawa Buaya,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rawa Bunga,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Rawa Terate,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rawajati,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Rawamangun,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rawasari,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Roa Malaka,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Rorotan,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sangiang Jaya,2026-08-28,75.22946067478345,Sedang,52.89871501922608,54.91625424474478,7.466910886764526,75.22946067478345,14.523680433630943,27.73122978210449,68.81847381591797,0.5693198442459106,2.671467065811157,True
Selapajang Jaya,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Selong,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Semanan,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Semper Barat,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Semper Timur,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Senayan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Senen,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Serdang,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Setiabudi,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Setu,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Slipi,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Srengseng,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Srengseng Sawah,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sudimara Barat,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sudimara Jaya,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sudimara Pinang,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sudimara Selatan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sudimara Timur,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sukaasih,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sukabumi Selatan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sukabumi Utara,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Sukajadi,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sukapura,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sukarasa,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sukasari,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sumur Batu,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sumur Pacing,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sungai Bambu,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sunter Agung,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Sunter Jaya,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Susukan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Tajur,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Taman Mini Indonesia Indah (TMII),2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Taman Sari,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tambora,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanah Sereal,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanah Tinggi Jakarta,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanah Tinggi Tangerang,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tangki,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanjung Barat,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Tanjung Duren Selatan,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanjung Duren Utara,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tanjung Priok,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tebet Barat,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Tebet Timur,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Tegal Alur,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tegal Parang,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Tomang,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tugu Selatan,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Tugu Utara,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Ujung Menteng,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Ulujami,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Utan Kayu Selatan,2026-08-28,92.43760813837466,Sedang,59.589417457580566,51.46461557596922,11.729071044921875,92.43760813837466,18.756049424409863,29.05852127075196,56.71410751342773,0.2361631989479065,1.3056845664978027,True
Utan Kayu Utara,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Utan Panjang,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Uwung Jaya,2026-08-28,75.22946067478345,Sedang,52.89871501922608,54.91625424474478,7.466910886764526,75.22946067478345,14.523680433630943,27.73122978210449,68.81847381591797,0.5693198442459106,2.671467065811157,True
Warakas,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Wijaya Kusuma,2026-08-28,78.35710691369098,Sedang,50.86528182029724,39.3673830307447,10.084651565551756,78.35710691369098,18.54850500822068,27.64802932739257,66.19032287597656,0.0044501312077045,3.3573596477508545,True
Alam Jaya,2026-08-29,61.9816775943922,Sedang,46.10349178314209,36.9886013177725,5.056531763076782,61.9816775943922,9.618271440267565,28.13850212097168,63.67610549926758,0.0020735797006636,3.454989194869995,True
Ancol,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Angke,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Babakan,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Bale Kambang,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bali Mester,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bambu Apus,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bangka,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Baru,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Batu Ampar,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Batuceper,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Batujaya,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Batusari,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Belendung,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Benda,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Bendungan Hilir,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bidara Cina,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bintaro,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bojong Jaya,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Buaran Indah,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Bugel,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Bukit Duri,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Bungur,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cakung Barat,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cakung Timur,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cawang,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Ceger,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cempaka Baru,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cempaka Putih Barat,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cempaka Putih Timur,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cengkareng Barat,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cengkareng Timur,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cibodas,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cibodas Baru,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cibodasari,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cibubur,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cideng,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Ciganjur,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cijantung,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cikini,2026-08-29,63.36234963458517,Sedang,43.59107160568237,24.34099752169389,5.982835149765014,63.36234963458517,9.565627500414848,27.83172416687012,63.44386291503906,0.0002030283212661,4.210783958435059,True
Cikoko,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cikokol,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
Cilandak Barat,2026-08-29,71.01479447406271,Sedang,48.40480852127075,37.01742589473725,7.496852493286132,71.01479447406271,12.388079538941383,29.434425354003903,53.81925201416016,0.0122091639786958,1.6000645160675049,True
